PARENT_KEY_ID,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1979169,20,74867AD200E41EDBA5D8B06B26F06052,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1979169,30,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1979169,40,74867AD200E41EDBA5D8B06B26F06052,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1979169,50,74867AD200E41EDBA5D8B06B26F60052,ARS,154.7,130,24.7
02BD2137-0890-1EEA-A6C2-BB55C1979169,60,74867AD200E41EDBA5D8B06B26F06052,ARS,201.11,169,32.11
02BD2137-0890-1EEA-A6C2-BB55C1979169,70,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1979169,80,74867AD200E41EDBA5D8B06B26F06052,ARS,603.33,507,96.33
02BD2137-0890-1EEA-A6C2-BB55C1979169,90,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1979170,10,74867AD200E41EDBA5D8B06B26EB6052,EUR,2972.62,2498,474.62
02BD2137-0890-1EEA-A6C2-BB55C1979170,20,74867AD200E41EDBA5D8B06B26F6A052,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1979170,30,74867AD200E41EDBA5D8B06B26F10052,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979171,10,74867AD200E41EDBA5D8B06B26F4A052,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979171,20,74867AD200E41EDBA5D8B06B26FA4052,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979172,10,74867AD200E41EDBA5D8B06B26F58052,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1979172,20,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1979172,30,74867AD200E41EDBA5D8B06B26F58052,USD,198.73,167,31.73
02BD2137-0890-1EEA-A6C2-BB55C1979172,40,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1979173,10,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979173,20,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979173,30,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979173,40,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979173,50,74867AD200E41EDBA5D8B06B26F64052,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1979173,60,74867AD200E41EDBA5D8B06B26F0A052,DKK,1783.81,1499,284.81
02BD2137-0890-1EEA-A6C2-BB55C1979173,70,74867AD200E41EDBA5D8B06B26F64052,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1979174,10,74867AD200E41EDBA5D8B06B26EC0052,JPY,2735.81,2299,436.81
02BD2137-0890-1EEA-A6C2-BB55C1979174,20,74867AD200E41EDBA5D8B06B26F74052,JPY,4046,3400,646
02BD2137-0890-1EEA-A6C2-BB55C1979174,30,74867AD200E41EDBA5D8B06B26F1A052,JPY,130.9,110,20.9
02BD2137-0890-1EEA-A6C2-BB55C1979174,40,74867AD200E41EDBA5D8B06B26EC0052,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1979174,50,74867AD200E41EDBA5D8B06B26F74052,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1979174,60,74867AD200E41EDBA5D8B06B26F1A052,JPY,130.9,110,20.9
02BD2137-0890-1EEA-A6C2-BB55C1979174,70,74867AD200E41EDBA5D8B06B26EC0052,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1979174,80,74867AD200E41EDBA5D8B06B26F74052,JPY,4046,3400,646
02BD2137-0890-1EEA-A6C2-BB55C1979174,90,74867AD200E41EDBA5D8B06B26F1A052,JPY,196.35,165,31.35
02BD2137-0890-1EEA-A6C2-BB55C1979174,100,74867AD200E41EDBA5D8B06B26EC0052,JPY,8207.43,6897,1310.43
02BD2137-0890-1EEA-A6C2-BB55C1979175,10,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979175,20,74867AD200E41EDBA5D8B06B26F92052,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1979175,30,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979175,40,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979175,50,74867AD200E41EDBA5D8B06B26F92052,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1979175,60,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979175,70,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1979175,80,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1979175,90,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979175,100,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1979176,10,74867AD200E41EDBA5D8B06B26F72052,EUR,892.46,749.97,142.49
02BD2137-0890-1EEA-A6C2-BB55C1979176,20,74867AD200E41EDBA5D8B06B26F18052,EUR,91.63,77,14.63
02BD2137-0890-1EEA-A6C2-BB55C1979176,30,74867AD200E41EDBA5D8B06B26EBE052,EUR,4757.62,3998,759.62
02BD2137-0890-1EEA-A6C2-BB55C1979176,40,74867AD200E41EDBA5D8B06B26F72052,EUR,594.98,499.98,95
02BD2137-0890-1EEA-A6C2-BB55C1979176,50,74867AD200E41EDBA5D8B06B26F18052,EUR,91.63,77,14.63
02BD2137-0890-1EEA-A6C2-BB55C1979176,60,74867AD200E41EDBA5D8B06B26EBE052,EUR,4757.62,3998,759.62
02BD2137-0890-1EEA-A6C2-BB55C1979176,70,74867AD200E41EDBA5D8B06B26F72052,EUR,297.49,249.99,47.5
02BD2137-0890-1EEA-A6C2-BB55C1979176,80,74867AD200E41EDBA5D8B06B26F18052,EUR,183.26,154,29.26
02BD2137-0890-1EEA-A6C2-BB55C1979177,10,74867AD200E41EDBA5D8B06B26F6C052,USD,107.06,89.97,17.09
02BD2137-0890-1EEA-A6C2-BB55C1979177,20,74867AD200E41EDBA5D8B06B26EB8052,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1979177,30,74867AD200E41EDBA5D8B06B26F12052,USD,320.94,269.7,51.24
02BD2137-0890-1EEA-A6C2-BB55C1979177,40,74867AD200E41EDBA5D8B06B26F6C052,USD,35.69,29.99,5.7
02BD2137-0890-1EEA-A6C2-BB55C1979177,50,74867AD200E41EDBA5D8B06B26EB8052,USD,1868.3,1570,298.3
02BD2137-0890-1EEA-A6C2-BB55C1979178,10,74867AD200E41EDBA5D8B06B26ED2052,CAD,1023.4,860,163.4
02BD2137-0890-1EEA-A6C2-BB55C1979178,20,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1979178,30,74867AD200E41EDBA5D8B06B26F2C052,CAD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979178,40,74867AD200E41EDBA5D8B06B26ED2052,CAD,511.7,430,81.7
02BD2137-0890-1EEA-A6C2-BB55C1979178,50,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1979179,10,74867AD200E41EDBA5D8B06B26F7A052,ARS,714,600,114
02BD2137-0890-1EEA-A6C2-BB55C1979179,20,74867AD200E41EDBA5D8B06B26EC6052,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1979179,30,74867AD200E41EDBA5D8B06B26F20052,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1979179,40,74867AD200E41EDBA5D8B06B26F7A052,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979179,50,74867AD200E41EDBA5D8B06B26EC6052,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1979179,60,74867AD200E41EDBA5D8B06B26F20052,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1979179,70,74867AD200E41EDBA5D8B06B26F7A052,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979180,10,74867AD200E41EDBA5D8B06B26EC6052,ARS,5994.03,5037,957.03
02BD2137-0890-1EEA-A6C2-BB55C1979180,20,74867AD200E41EDBA5D8B06B26F20052,ARS,35.58,29.9,5.68
02BD2137-0890-1EEA-A6C2-BB55C1979180,30,74867AD200E41EDBA5D8B06B26F7A052,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979181,10,74867AD200E41EDBA5D8B06B26F78052,MXN,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979181,20,74867AD200E41EDBA5D8B06B26EC4052,MXN,531.93,447,84.93
02BD2137-0890-1EEA-A6C2-BB55C1979181,30,74867AD200E41EDBA5D8B06B26F1E052,MXN,40.46,34,6.46
02BD2137-0890-1EEA-A6C2-BB55C1979181,40,74867AD200E41EDBA5D8B06B26F78052,MXN,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979181,50,74867AD200E41EDBA5D8B06B26EC4052,MXN,354.62,298,56.62
02BD2137-0890-1EEA-A6C2-BB55C1979181,60,74867AD200E41EDBA5D8B06B26F1E052,MXN,40.46,34,6.46
02BD2137-0890-1EEA-A6C2-BB55C1979181,70,74867AD200E41EDBA5D8B06B26F78052,MXN,3213,2700,513
02BD2137-0890-1EEA-A6C2-BB55C1979181,80,74867AD200E41EDBA5D8B06B26EC4052,MXN,177.31,149,28.31
02BD2137-0890-1EEA-A6C2-BB55C1979182,10,74867AD200E41EDBA5D8B06B26EE0052,EUR,404.6,340,64.6
02BD2137-0890-1EEA-A6C2-BB55C1979182,20,74867AD200E41EDBA5D8B06B26F94052,EUR,1982.54,1666,316.54
02BD2137-0890-1EEA-A6C2-BB55C1979182,30,74867AD200E41EDBA5D8B06B26F3A052,EUR,5709.62,4798,911.62
02BD2137-0890-1EEA-A6C2-BB55C1979182,40,74867AD200E41EDBA5D8B06B26EE0052,EUR,606.9,510,96.9
02BD2137-0890-1EEA-A6C2-BB55C1979182,50,74867AD200E41EDBA5D8B06B26F94052,EUR,991.27,833,158.27
02BD2137-0890-1EEA-A6C2-BB55C1979182,60,74867AD200E41EDBA5D8B06B26F3A052,EUR,5709.62,4798,911.62
02BD2137-0890-1EEA-A6C2-BB55C1979183,10,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1979183,20,74867AD200E41EDBA5D8B06B26EEC052,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979183,30,74867AD200E41EDBA5D8B06B26FA0052,BRL,595,500,95
02BD2137-0890-1EEA-A6C2-BB55C1979184,10,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1979184,20,74867AD200E41EDBA5D8B06B26EEC052,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979184,30,74867AD200E41EDBA5D8B06B26FA0052,BRL,892.5,750,142.5
02BD2137-0890-1EEA-A6C2-BB55C1979184,40,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1979184,50,74867AD200E41EDBA5D8B06B26EEC052,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979184,60,74867AD200E41EDBA5D8B06B26FA0052,BRL,297.5,250,47.5
02BD2137-0890-1EEA-A6C2-BB55C1979184,70,74867AD200E41EDBA5D8B06B26F46052,BRL,3209.43,2697,512.43
02BD2137-0890-1EEA-A6C2-BB55C1979185,10,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1979185,20,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1979185,30,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1979185,40,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1979186,10,74867AD200E41EDBA5D8B06B26F16052,USD,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1979186,20,74867AD200E41EDBA5D8B06B26EBC052,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979186,30,74867AD200E41EDBA5D8B06B26F70052,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1979186,40,74867AD200E41EDBA5D8B06B26F16052,USD,246.33,207,39.33
02BD2137-0890-1EEA-A6C2-BB55C1979186,50,74867AD200E41EDBA5D8B06B26EBC052,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979186,60,74867AD200E41EDBA5D8B06B26F70052,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1979186,70,74867AD200E41EDBA5D8B06B26F16052,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1979186,80,74867AD200E41EDBA5D8B06B26EBC052,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979186,90,74867AD200E41EDBA5D8B06B26F70052,USD,1606.46,1349.97,256.49
02BD2137-0890-1EEA-A6C2-BB55C1979187,10,74867AD200E41EDBA5D8B06B26EC4052,MXN,177.31,149,28.31
02BD2137-0890-1EEA-A6C2-BB55C1979187,20,74867AD200E41EDBA5D8B06B26F1E052,MXN,121.38,102,19.38
02BD2137-0890-1EEA-A6C2-BB55C1979187,30,74867AD200E41EDBA5D8B06B26F78052,MXN,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979187,40,74867AD200E41EDBA5D8B06B26EC4052,MXN,354.62,298,56.62
02BD2137-0890-1EEA-A6C2-BB55C1979187,50,74867AD200E41EDBA5D8B06B26F1E052,MXN,121.38,102,19.38
02BD2137-0890-1EEA-A6C2-BB55C1979187,60,74867AD200E41EDBA5D8B06B26F78052,MXN,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979187,70,74867AD200E41EDBA5D8B06B26EC4052,MXN,354.62,298,56.62
02BD2137-0890-1EEA-A6C2-BB55C1979188,10,74867AD200E41EDBA5D8B06B26EEE052,CAD,19.04,16,3.04
02BD2137-0890-1EEA-A6C2-BB55C1979188,20,74867AD200E41EDBA5D8B06B26F48052,CAD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979188,30,74867AD200E41EDBA5D8B06B26FA2052,CAD,321.3,270,51.3
02BD2137-0890-1EEA-A6C2-BB55C1979188,40,74867AD200E41EDBA5D8B06B26EEE052,CAD,19.04,16,3.04
02BD2137-0890-1EEA-A6C2-BB55C1979188,50,74867AD200E41EDBA5D8B06B26F48052,CAD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979188,60,74867AD200E41EDBA5D8B06B26FA2052,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1979189,10,74867AD200E41EDBA5D8B06B26EBA052,EUR,5890.5,4950,940.5
02BD2137-0890-1EEA-A6C2-BB55C1979189,20,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,89.98,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979189,30,74867AD200E41EDBA5D8B06B26F14052,EUR,95.08,79.9,15.18
02BD2137-0890-1EEA-A6C2-BB55C1979189,40,74867AD200E41EDBA5D8B06B26EBA052,EUR,5890.5,4950,940.5
02BD2137-0890-1EEA-A6C2-BB55C1979189,50,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,89.98,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979189,60,74867AD200E41EDBA5D8B06B26F14052,EUR,95.08,79.9,15.18
02BD2137-0890-1EEA-A6C2-BB55C1979189,70,74867AD200E41EDBA5D8B06B26EBA052,EUR,3927,3300,627
02BD2137-0890-1EEA-A6C2-BB55C1979189,80,74867AD200E41EDBA5D8B06B26F6E052,EUR,160.61,134.97,25.64
02BD2137-0890-1EEA-A6C2-BB55C1979189,90,74867AD200E41EDBA5D8B06B26F14052,EUR,190.16,159.8,30.36
02BD2137-0890-1EEA-A6C2-BB55C1979190,10,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979190,20,74867AD200E41EDBA5D8B06B26F08052,CNY,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1979190,30,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979191,10,74867AD200E41EDBA5D8B06B26EC6052,ARS,1998.01,1679,319.01
02BD2137-0890-1EEA-A6C2-BB55C1979191,20,74867AD200E41EDBA5D8B06B26F20052,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1979192,10,74867AD200E41EDBA5D8B06B26F7C052,USD,282.03,237,45.03
02BD2137-0890-1EEA-A6C2-BB55C1979192,20,74867AD200E41EDBA5D8B06B26EC8052,USD,1827.84,1536,291.84
02BD2137-0890-1EEA-A6C2-BB55C1979192,30,74867AD200E41EDBA5D8B06B26F22052,USD,10.59,8.9,1.69
02BD2137-0890-1EEA-A6C2-BB55C1979192,40,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979193,10,74867AD200E41EDBA5D8B06B26ED0052,USD,1424.43,1197,227.43
02BD2137-0890-1EEA-A6C2-BB55C1979193,20,74867AD200E41EDBA5D8B06B26F84052,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1979193,30,74867AD200E41EDBA5D8B06B26F2A052,USD,110.67,93,17.67
02BD2137-0890-1EEA-A6C2-BB55C1979193,40,74867AD200E41EDBA5D8B06B26ED0052,USD,1424.43,1197,227.43
02BD2137-0890-1EEA-A6C2-BB55C1979193,50,74867AD200E41EDBA5D8B06B26F84052,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1979194,10,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979194,20,74867AD200E41EDBA5D8B06B26EFC052,ZAR,194.45,163.4,31.05
02BD2137-0890-1EEA-A6C2-BB55C1979194,30,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979194,40,74867AD200E41EDBA5D8B06B26EFC052,ZAR,194.45,163.4,31.05
02BD2137-0890-1EEA-A6C2-BB55C1979194,50,74867AD200E41EDBA5D8B06B26F56052,ZAR,355.81,299,56.81
02BD2137-0890-1EEA-A6C2-BB55C1979194,60,74867AD200E41EDBA5D8B06B26EFC052,ZAR,97.22,81.7,15.52
02BD2137-0890-1EEA-A6C2-BB55C1979194,70,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979194,80,74867AD200E41EDBA5D8B06B26EFC052,ZAR,291.67,245.1,46.57
02BD2137-0890-1EEA-A6C2-BB55C1979194,90,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979195,10,74867AD200E41EDBA5D8B06B26ECA052,EUR,547.4,460,87.4
02BD2137-0890-1EEA-A6C2-BB55C1979195,20,74867AD200E41EDBA5D8B06B26F24052,EUR,8.21,6.9,1.31
02BD2137-0890-1EEA-A6C2-BB55C1979195,30,74867AD200E41EDBA5D8B06B26F7E052,EUR,1901.62,1598,303.62
02BD2137-0890-1EEA-A6C2-BB55C1979196,10,74867AD200E41EDBA5D8B06B26ED2052,CAD,1535.1,1290,245.1
02BD2137-0890-1EEA-A6C2-BB55C1979196,20,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1979197,10,74867AD200E41EDBA5D8B06B26F7A052,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979197,20,74867AD200E41EDBA5D8B06B26EC6052,ARS,5994.03,5037,957.03
02BD2137-0890-1EEA-A6C2-BB55C1979197,30,74867AD200E41EDBA5D8B06B26F20052,ARS,35.58,29.9,5.68
02BD2137-0890-1EEA-A6C2-BB55C1979197,40,74867AD200E41EDBA5D8B06B26F7A052,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1979198,10,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979198,20,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979198,30,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979198,40,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979198,50,74867AD200E41EDBA5D8B06B26F0A052,DKK,1783.81,1499,284.81
02BD2137-0890-1EEA-A6C2-BB55C1979198,60,74867AD200E41EDBA5D8B06B26F64052,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1979198,70,74867AD200E41EDBA5D8B06B26F0A052,DKK,1783.81,1499,284.81
02BD2137-0890-1EEA-A6C2-BB55C1979198,80,74867AD200E41EDBA5D8B06B26F64052,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1979199,10,74867AD200E41EDBA5D8B06B26F3C052,EUR,5950,5000,950
02BD2137-0890-1EEA-A6C2-BB55C1979199,20,74867AD200E41EDBA5D8B06B26F96052,EUR,1425.62,1198,227.62
02BD2137-0890-1EEA-A6C2-BB55C1979199,30,74867AD200E41EDBA5D8B06B26EE2052,EUR,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979199,40,74867AD200E41EDBA5D8B06B26F3C052,EUR,11900,10000,1900
02BD2137-0890-1EEA-A6C2-BB55C1979199,50,74867AD200E41EDBA5D8B06B26F96052,EUR,2138.43,1797,341.43
02BD2137-0890-1EEA-A6C2-BB55C1979199,60,74867AD200E41EDBA5D8B06B26EE2052,EUR,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979199,70,74867AD200E41EDBA5D8B06B26F3C052,EUR,11900,10000,1900
02BD2137-0890-1EEA-A6C2-BB55C1979199,80,74867AD200E41EDBA5D8B06B26F96052,EUR,1425.62,1198,227.62
02BD2137-0890-1EEA-A6C2-BB55C1979199,90,74867AD200E41EDBA5D8B06B26EE2052,EUR,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1979199,100,74867AD200E41EDBA5D8B06B26F3C052,EUR,17850,15000,2850
02BD2137-0890-1EEA-A6C2-BB55C1979200,10,74867AD200E41EDBA5D8B06B26F6C052,USD,71.38,59.98,11.4
02BD2137-0890-1EEA-A6C2-BB55C1979200,20,74867AD200E41EDBA5D8B06B26EB8052,USD,1868.3,1570,298.3
02BD2137-0890-1EEA-A6C2-BB55C1979200,30,74867AD200E41EDBA5D8B06B26F12052,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1979200,40,74867AD200E41EDBA5D8B06B26F6C052,USD,71.38,59.98,11.4
02BD2137-0890-1EEA-A6C2-BB55C1979200,50,74867AD200E41EDBA5D8B06B26EB8052,USD,3736.6,3140,596.6
02BD2137-0890-1EEA-A6C2-BB55C1979200,60,74867AD200E41EDBA5D8B06B26F12052,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1979200,70,74867AD200E41EDBA5D8B06B26F6C052,USD,107.06,89.97,17.09
02BD2137-0890-1EEA-A6C2-BB55C1979200,80,74867AD200E41EDBA5D8B06B26EB8052,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1979200,90,74867AD200E41EDBA5D8B06B26F12052,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1979200,100,74867AD200E41EDBA5D8B06B26F6C052,USD,107.06,89.97,17.09
02BD2137-0890-1EEA-A6C2-BB55C1979201,10,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1979201,20,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1979201,30,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979201,40,74867AD200E41EDBA5D8B06B26F92052,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1979201,50,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1979201,60,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979201,70,74867AD200E41EDBA5D8B06B26F92052,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1979201,80,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979202,10,74867AD200E41EDBA5D8B06B26F50052,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1979202,20,74867AD200E41EDBA5D8B06B26EF6052,USD,46.37,38.97,7.4
02BD2137-0890-1EEA-A6C2-BB55C1979202,30,74867AD200E41EDBA5D8B06B26F50052,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1979202,40,74867AD200E41EDBA5D8B06B26EF6052,USD,15.46,12.99,2.47
02BD2137-0890-1EEA-A6C2-BB55C1979202,50,74867AD200E41EDBA5D8B06B26F50052,USD,58.31,49,9.31
02BD2137-0890-1EEA-A6C2-BB55C1979203,10,74867AD200E41EDBA5D8B06B26ECA052,EUR,547.4,460,87.4
02BD2137-0890-1EEA-A6C2-BB55C1979203,20,74867AD200E41EDBA5D8B06B26F24052,EUR,8.21,6.9,1.31
02BD2137-0890-1EEA-A6C2-BB55C1979203,30,74867AD200E41EDBA5D8B06B26F7E052,EUR,1901.62,1598,303.62
02BD2137-0890-1EEA-A6C2-BB55C1979203,40,74867AD200E41EDBA5D8B06B26ECA052,EUR,273.7,230,43.7
02BD2137-0890-1EEA-A6C2-BB55C1979203,50,74867AD200E41EDBA5D8B06B26F24052,EUR,24.63,20.7,3.93
02BD2137-0890-1EEA-A6C2-BB55C1979204,10,74867AD200E41EDBA5D8B06B26F7A052,ARS,714,600,114
